,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
ACHOCALLA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,1,0,1,0,1
APOLO,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,0,1,0,1,1
ARAMPAMPA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,2,0,2,0,2
ARQUE,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,0,2,0,2,2
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2009-01-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,1,4,0,0,1,4,5
COLLANA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,0,1,0,1,1
COTOCA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,1,0,1,0,1
CUEVO,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2009-01-01,5,7,2,1,7,8,15
GUTIERREZ,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,0,1,0,1,1
JESUS DE MACHACA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2009-01-01,12,12,0,0,12,12,24
MACHARETI,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2009-01-01,7,1,0,0,7,1,8
PATACAMAYA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,1,0,1,0,1
POCONA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,0,2,0,2,2
PORCO,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2009-01-01,3,0,0,0,3,0,3
PRESTO,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,1,2,0,0,1,2,3
ROBORE,mortalidad institucional,muerte menor de 1 ano,2009-01-01,1,0,0,0,1,0,1
SAN BORJA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2009-01-01,2,1,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,6,3,0,0,6,3,9
SOPACHUY,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,0,1,0,1,1
SORACACHI,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 1 ano,2009-01-01,5,5,1,0,6,5,11
TARIJA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,4,3,0,0,4,3,7
TIRAQUE (CBBA),mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,1,0,1,0,1
VIACHA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,1,1,0,1,1,2
VILA VILA,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,2,0,2,0,2
VILLA MONTES,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,1,0,0,0,1,1
WALDO BALLIVIAN,mortalidad institucional,muerte menor de 1 ano,2009-01-01,0,0,0,1,0,1,1
YANACACHI,mortalidad institucional,muerte menor de 1 ano,2009-01-01,1,0,0,0,1,0,1
AIQUILE,mortalidad institucional,muerte menor de 1 ano,2009-02-01,1,0,0,0,1,0,1
AYATA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,1,0,1,0,1
AYO AYO,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,0,1,0,1,1
AZURDUY,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2009-02-01,1,1,0,1,1,2,3
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,1,1,1,1,2,3
CARMEN RIVERO TORREZ,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,2,1,0,1,2,3
COLQUENCHA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,0,1,0,1,1
COTOCA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2009-02-01,8,5,3,1,11,6,17
GENERAL SAAVEDRA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,0,1,0,1,1
GUAYARAMERIN,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,1,0,0,0,1,1
LA GUARDIA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2009-02-01,12,12,1,1,13,13,26
MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2009-02-01,4,2,0,0,4,2,6
PALCA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2009-02-01,3,3,0,0,3,3,6
PUCARANI,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,0,1,0,1,1
PUERTO RICO,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,1,0,0,0,1,1
PUERTO SUAREZ,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,2,1,0,0,2,1,3
SACABA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,2,2,2,2,4
SAN BUENA VENTURA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2009-02-01,2,1,1,2,3,3,6
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,3,3,0,0,3,3,6
SORATA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,1,0,0,1,1,1,2
SUCRE,mortalidad institucional,muerte menor de 1 ano,2009-02-01,1,2,1,1,2,3,5
TARIJA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,3,3,1,0,4,3,7
TRINIDAD,mortalidad institucional,muerte menor de 1 ano,2009-02-01,1,0,0,0,1,0,1
TUPIZA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,1,0,0,0,1,0,1
UNCIA,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,muerte menor de 1 ano,2009-02-01,0,2,0,0,0,2,2
VILLAZON,mortalidad institucional,muerte menor de 1 ano,2009-02-01,1,0,0,0,1,0,1
ANDAMARCA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,0,1,0,1,1
ARAMPAMPA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,0,1,0,1,1
ARQUE,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,0,1,0,1
AYO AYO,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,muerte menor de 1 ano,2009-03-01,1,0,1,0,2,0,2
CARACOLLO,mortalidad institucional,muerte menor de 1 ano,2009-03-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2009-03-01,1,0,0,0,1,0,1
CARIPUYO,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,1,1,1,2
CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,0,1,0,1
CHARAÑA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,1,0,0,0,1,0,1
CHAYANTA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,5,0,0,0,5,5
"COLCHA ""K""",mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,0,1,0,1,1
COLQUENCHA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,0,1,0,1,1
COROICO,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,1,0,0,0,1,1
CULPINA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2009-03-01,7,8,5,1,12,9,21
EL PUENTE(STC),mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,0,1,0,1
HUANUNI,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,2,0,2,0,2
JESUS DE MACHACA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2009-03-01,14,14,1,1,15,15,30
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2009-03-01,1,1,0,0,1,1,2
PADCAYA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,0,1,0,1
POCONA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2009-03-01,7,0,0,0,7,0,7
PUCARANI,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,1,1,1,2
PUERTO ACOSTA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,2,0,0,0,2,0,2
ROBORE,mortalidad institucional,muerte menor de 1 ano,2009-03-01,1,0,0,0,1,0,1
SAN BUENA VENTURA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,1,0,0,0,1,1
SAN JAVIER(STC),mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,8,10,1,0,9,10,19
SUCRE,mortalidad institucional,muerte menor de 1 ano,2009-03-01,5,6,0,0,5,6,11
TARIJA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad institucional,muerte menor de 1 ano,2009-03-01,1,0,0,0,1,0,1
VILLA TUNARI,mortalidad institucional,muerte menor de 1 ano,2009-03-01,1,0,0,0,1,0,1
YACUIBA,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,1,0,1,0,1
YAMPARAEZ,mortalidad institucional,muerte menor de 1 ano,2009-03-01,0,0,0,2,0,2,2
AYATA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,1,0,1,0,1
AZURDUY,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,1,0,1,0,1
CALAMARCA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,1,0,1,0,1
CAMIRI,mortalidad institucional,muerte menor de 1 ano,2009-04-01,1,0,1,0,2,0,2
CHAQUI,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,1,0,1,0,1
CHARAGUA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,1,0,0,0,1,1
CHARAÑA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,1,0,0,0,1,0,1
COBIJA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,1,1,0,0,1,1,2
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,2,4,1,2,3,6,9
COLOMI,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,0,1,0,1,1
COLQUENCHA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,2,0,2,0,2
COTOCA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2009-04-01,6,5,2,2,8,7,15
EUCALIPTUS,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,0,2,0,2,2
EUREKA (SANTOS MERCADO),mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,1,0,1,0,1
HUANUNI,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,1,0,1,0,1
IXIAMAS,mortalidad institucional,muerte menor de 1 ano,2009-04-01,1,0,0,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2009-04-01,18,12,2,1,20,13,33
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,0,1,0,1,1
MONTERO,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,2,0,2,0,2
MOROCHATA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2009-04-01,3,2,0,0,3,2,5
POTOSI,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,3,0,0,0,3,3
PUERTO ACOSTA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,1,0,0,0,1,0,1
PUERTO SUAREZ,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,1,0,0,0,1,1
PUNA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,1,0,1,0,1
RURRENABAQUE,mortalidad institucional,muerte menor de 1 ano,2009-04-01,2,0,0,0,2,0,2
SAN BUENA VENTURA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,0,1,0,1,1
SAN CARLOS,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,1,0,0,0,1,1
SAN RAFAEL,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,8,4,0,0,8,4,12
SUCRE,mortalidad institucional,muerte menor de 1 ano,2009-04-01,4,5,0,0,4,5,9
TARIJA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,1,1,0,0,1,1,2
TINGUIPAYA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,0,1,0,1,1
TOMINA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,0,1,0,1,1
VIACHA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,1,0,1,0,1
VILLA TUNARI,mortalidad institucional,muerte menor de 1 ano,2009-04-01,0,0,1,0,1,0,1
YACUIBA,mortalidad institucional,muerte menor de 1 ano,2009-04-01,1,1,0,0,1,1,2
ANCORAIMES,mortalidad institucional,muerte menor de 1 ano,2009-05-01,0,0,1,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2009-05-01,0,1,0,0,0,1,1
CHACARILLA,mortalidad institucional,muerte menor de 1 ano,2009-05-01,0,0,1,0,1,0,1
