,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,
APOLO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,0,1,0,1,1
CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,0,0,1,1
CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,0,1,0,1
CARIPUYO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,1,0,1,0,1
CHALLAPATA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,1,1,1,1,2
CHARAGUA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,0,1,0,1
COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,2,5,0,0,2,5,7
COMARAPA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,0,0,1,1
EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,3,4,0,0,3,4,7
EL CHORO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,1,0,1,0,1
JESUS DE MACHACA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,6,7,0,0,6,7,13
LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,1,1,1,1,2
MACHARETI,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,5,1,0,0,5,1,6
PORCO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,4,0,0,1,4,1,5
PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,2,1,2,3
PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,2,0,0,0,2,0,2
QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,2,0,0,1,2,3
SAN BORJA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,0,1,0,1
SAN BUENA VENTURA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,0,1,0,1
SAN IGNACIO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,2,0,0,0,2,0,2
SAN MATIAS,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,5,4,0,0,5,4,9
SANTA ROSA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,0,0,1,1
SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,2,0,0,1,2,3
TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,3,3,0,0,3,3,6
TINGUIPAYA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,0,0,1,1
TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,0,1,0,1,1
VACAS,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,2,0,3,3
VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,1,0,0,0,1,1
VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,0,1,0,1
WALDO BALLIVIAN,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,0,0,0,1,0,1,1
YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,1,0,0,1,1,2
YANACACHI,mortalidad institucional,muerte rn menor de 7 dias,2009-01-01,1,0,0,0,1,0,1
ARQUE,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,1,0,0,1,1,2
CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,1,0,0,0,1,1
CHARAGUA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,0,0,0,1,0,1
CHAYANTA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,1,0,1,0,1
COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,1,0,0,1,1,2
COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,5,13,0,0,5,13,18
COLQUENCHA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,0,1,0,1,1
COTAGAITA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,7,3,0,0,7,3,10
GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,6,8,0,1,6,9,15
LAGUNILLAS,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,0,0,0,1,0,1
MAGDALENA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,0,0,0,1,0,1
MIZQUE,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,0,0,0,1,0,1
MONTEAGUDO,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,1,0,1,0,1
MOROCHATA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,4,2,0,0,4,2,6
POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,3,0,0,0,3,0,3
PUCARANI,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,0,1,0,1,1
PUERTO QUIJARRO,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,0,1,0,1,1
PUERTO SUAREZ,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,1,0,1,0,1
QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,1,0,0,0,1,1
RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,2,1,0,0,2,1,3
ROBORE,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,0,0,0,1,0,1
SAN BORJA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,2,1,0,1,2,2,4
SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,8,5,0,0,8,5,13
SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,2,0,0,1,2,3
TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,3,3,0,0,3,3,6
TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,0,1,0,1,1
TINGUIPAYA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,0,1,0,1,1
TORO TORO,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,0,1,0,1,0,1
UNCIA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,0,1,0,0,0,1,1
VALLEGRANDE,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,2,0,0,0,2,0,2
VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,1,0,0,0,1,0,1
YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2009-02-01,2,1,0,0,2,1,3
AZURDUY,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,0,1,0,1,1
CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,1,0,0,0,1,0,1
CHAYANTA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,1,2,1,2,3
COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,4,5,0,0,4,5,9
COROICO,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,1,0,0,0,1,1
EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,3,5,2,0,5,5,10
EL PUENTE(TJA),mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,1,0,1,0,1
EL TORNO,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,1,0,0,0,1,1
INCAHUASI,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,1,0,0,0,1,1
JESUS DE MACHACA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,10,7,0,0,10,7,17
LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,2,0,0,0,2,0,2
MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,1,0,0,0,1,1
ORURO,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,1,0,0,0,1,0,1
POCOATA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,3,0,0,0,3,0,3
PUCARANI,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,1,1,1,1,2
PUERTO ACOSTA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,1,0,1,0,1
PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,1,0,0,0,1,0,1
QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,2,0,0,0,2,0,2
ROBORE,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,1,0,0,0,1,1
RURRENABAQUE,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,1,0,0,0,1,0,1
SACABA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,1,0,0,0,1,0,1
SAN BUENA VENTURA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,1,0,0,0,1,1
SAN MATIAS,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,1,0,0,0,1,1
SAN PEDRO(PND),mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,7,6,1,0,8,6,14
SANTA ROSA DEL SARA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,1,0,0,0,1,0,1
SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,2,1,0,0,2,1,3
TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,1,0,1,0,1
TINGUIPAYA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,1,0,1,0,1
TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,1,0,0,0,1,0,1
TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,2,1,0,0,2,1,3
UNCIA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,3,2,3,2,5
VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,1,0,0,0,1,0,1
VILLA SERRANO,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,0,1,0,1,1
VILLA TUNARI,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,1,0,0,0,1,0,1
VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,1,2,0,0,1,2,3
YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,1,0,0,0,1,1
YAPACANI,mortalidad institucional,muerte rn menor de 7 dias,2009-03-01,0,0,1,0,1,0,1
AYATA,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,0,1,0,1,0,1
AZURDUY,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,0,1,0,1,0,1
BAURES,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,1,0,0,0,1,0,1
"CAIZA ""D""",mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,0,1,0,1,0,1
CAMARGO,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,1,0,0,0,1,0,1
CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,1,0,0,0,1,0,1
CARIPUYO,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,0,1,0,1,0,1
COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,1,2,0,0,1,2,3
COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,14,11,0,0,14,11,25
COLQUENCHA,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,0,2,0,2,0,2
COMARAPA,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,1,0,0,0,1,1
EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,6,2,0,0,6,2,8
GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,1,0,0,0,1,0,1
ICLA,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,0,0,1,0,1,1
IXIAMAS,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,1,0,0,0,1,0,1
LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,11,7,1,1,12,8,20
LAGUNILLAS,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,0,1,0,1,0,1
MOJOCOYA,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,1,0,0,0,1,0,1
MONTEAGUDO,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,0,0,1,0,1,1
MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,1,0,0,0,1,0,1
OCURI,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,0,1,0,1,0,1
ORURO,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,3,1,0,0,3,1,4
PAZÑA,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,1,0,0,0,1,0,1
POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,2,0,0,0,2,2
PUERTO ACOSTA,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,0,1,0,1,0,1
QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,0,3,0,0,0,3,3
REYES,mortalidad institucional,muerte rn menor de 7 dias,2009-04-01,1,0,0,0,1,0,1
