,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACIO,otras infecciones,enfermedad diarreica aguda,2016-01-01,0,0,0,1,10,9,1,0,0,1,0,1,0,0,1,0,1,0,2,0,15,12,27
ACHACACHI,otras infecciones,enfermedad diarreica aguda,2016-01-01,1,4,7,3,23,14,2,0,0,0,1,3,1,1,0,2,0,0,11,6,46,33,79
ACHOCALLA,otras infecciones,enfermedad diarreica aguda,2016-01-01,4,16,5,8,26,17,0,0,0,1,0,0,2,2,0,0,0,1,1,0,38,45,83
AIQUILE,otras infecciones,enfermedad diarreica aguda,2016-01-01,12,4,17,10,51,23,4,2,3,2,2,0,0,3,0,3,1,1,4,10,94,58,152
ALALAY,otras infecciones,enfermedad diarreica aguda,2016-01-01,3,1,3,2,4,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,12,9,21
ALCALA,otras infecciones,enfermedad diarreica aguda,2016-01-01,3,1,2,2,21,18,4,0,0,0,0,1,1,2,2,1,2,4,4,9,39,38,77
ALTO BENI,otras infecciones,enfermedad diarreica aguda,2016-01-01,3,4,5,6,31,34,2,2,0,0,0,1,2,4,2,4,0,1,8,4,53,60,113
ANCORAIMES,otras infecciones,enfermedad diarreica aguda,2016-01-01,1,0,2,3,6,7,0,1,0,1,0,0,1,1,0,1,0,1,6,6,16,21,37
ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2016-01-01,0,1,4,4,16,14,3,0,0,2,0,0,4,2,0,0,1,0,3,10,31,33,64
ANTEQUERA,otras infecciones,enfermedad diarreica aguda,2016-01-01,0,0,1,0,5,2,0,0,0,1,0,0,3,3,1,0,0,0,2,0,12,6,18
ANZALDO,otras infecciones,enfermedad diarreica aguda,2016-01-01,1,0,3,2,4,8,0,0,0,0,0,0,0,1,0,0,0,0,3,4,11,15,26
APOLO,otras infecciones,enfermedad diarreica aguda,2016-01-01,5,3,4,3,26,10,0,0,0,0,0,0,0,0,1,1,0,0,1,3,37,20,57
ARAMPAMPA,otras infecciones,enfermedad diarreica aguda,2016-01-01,0,0,0,1,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,9,14
ARANI,otras infecciones,enfermedad diarreica aguda,2016-01-01,3,3,4,1,12,8,2,0,0,1,1,2,1,4,0,0,1,0,0,2,24,21,45
ARBIETO,otras infecciones,enfermedad diarreica aguda,2016-01-01,3,4,18,13,50,52,2,0,4,2,1,2,5,4,2,2,1,1,6,6,92,86,178
ARQUE,otras infecciones,enfermedad diarreica aguda,2016-01-01,3,7,8,10,15,26,3,1,1,0,0,1,0,1,1,2,0,0,4,8,35,56,91
ASCENCION DE GUARAYOS,otras infecciones,enfermedad diarreica aguda,2016-01-01,10,8,13,21,53,51,0,1,0,0,0,0,1,2,0,1,0,0,10,8,87,92,179
ATOCHA,otras infecciones,enfermedad diarreica aguda,2016-01-01,1,1,4,2,29,29,12,10,3,6,4,5,13,13,11,4,8,4,7,4,92,78,170
AUCAPATA,otras infecciones,enfermedad diarreica aguda,2016-01-01,0,0,1,0,3,2,0,0,0,0,0,0,1,2,1,0,0,0,2,2,8,6,14
AYATA,otras infecciones,enfermedad diarreica aguda,2016-01-01,1,2,3,2,10,7,0,0,1,0,0,0,3,1,0,0,1,0,2,1,21,13,34
AYO AYO,otras infecciones,enfermedad diarreica aguda,2016-01-01,1,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,7
