,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
ACACIO,otras infecciones,enfermedad diarreica aguda,2009-01-01,9,11,11,7,0,0,0,1,3,0,0,1,23,20,43
ACHACACHI,otras infecciones,enfermedad diarreica aguda,2009-01-01,13,13,30,30,1,1,1,4,5,5,3,14,53,67,120
ACHOCALLA,otras infecciones,enfermedad diarreica aguda,2009-01-01,1,4,7,9,0,0,0,1,2,0,0,0,10,14,24
AIQUILE,otras infecciones,enfermedad diarreica aguda,2009-01-01,24,20,54,40,2,4,2,2,2,3,5,3,89,72,161
ALALAY,otras infecciones,enfermedad diarreica aguda,2009-01-01,2,3,9,4,1,0,0,0,2,1,0,0,14,8,22
ALCALA,otras infecciones,enfermedad diarreica aguda,2009-01-01,6,5,16,7,3,2,2,5,9,9,1,1,37,29,66
ANCORAIMES,otras infecciones,enfermedad diarreica aguda,2009-01-01,9,5,19,14,2,1,2,0,4,1,2,1,38,22,60
ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2009-01-01,5,5,11,8,2,1,1,3,2,3,1,5,22,25,47
ANTEQUERA,otras infecciones,enfermedad diarreica aguda,2009-01-01,6,1,3,7,2,0,0,1,3,0,1,0,15,9,24
ANZALDO,otras infecciones,enfermedad diarreica aguda,2009-01-01,5,10,15,20,2,1,1,1,2,4,3,3,28,39,67
APOLO,otras infecciones,enfermedad diarreica aguda,2009-01-01,28,23,43,51,0,0,1,2,2,3,1,0,75,79,154
ARAMPAMPA,otras infecciones,enfermedad diarreica aguda,2009-01-01,0,3,8,12,0,0,1,0,0,0,0,0,9,15,24
ARANI,otras infecciones,enfermedad diarreica aguda,2009-01-01,20,9,19,16,0,0,0,1,1,2,0,0,40,28,68
ARBIETO,otras infecciones,enfermedad diarreica aguda,2009-01-01,6,6,20,17,1,1,2,1,3,4,2,6,34,35,69
ARQUE,otras infecciones,enfermedad diarreica aguda,2009-01-01,14,8,16,15,0,0,1,1,2,2,0,1,33,27,60
ASCENCION DE GUARAYOS,otras infecciones,enfermedad diarreica aguda,2009-01-01,42,29,64,59,6,4,7,11,16,19,4,4,139,126,265
ATOCHA,otras infecciones,enfermedad diarreica aguda,2009-01-01,8,5,24,20,0,1,1,0,7,2,2,1,42,29,71
AUCAPATA,otras infecciones,enfermedad diarreica aguda,2009-01-01,4,2,7,5,3,2,5,0,2,2,1,0,22,11,33
AYATA,otras infecciones,enfermedad diarreica aguda,2009-01-01,7,5,9,10,0,0,0,1,3,3,0,4,19,23,42
AYO AYO,otras infecciones,enfermedad diarreica aguda,2009-01-01,3,4,7,1,0,0,1,0,0,2,0,2,11,9,20
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,enfermedad diarreica aguda,2009-01-01,39,22,68,42,1,0,3,3,13,9,1,3,125,79,204
AZURDUY,otras infecciones,enfermedad diarreica aguda,2009-01-01,24,21,45,49,0,1,2,1,10,8,1,1,82,81,163
