,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,TOTAL-M,TOTAL-F,TOTAL
municipality,,,,,,,,,,,,,,,,,,
COCHABAMBA,infecc. de transmision sexual,vih mujer embarazada,2011-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
EL TORNO,infecc. de transmision sexual,vih mujer embarazada,2011-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUERTO QUIJARRO,infecc. de transmision sexual,vih mujer embarazada,2011-01-01,0,0,0,0,0,0,0,2,0,1,0,0,0,3,3
SAN IGNACIO DE VELASCO,infecc. de transmision sexual,vih mujer embarazada,2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,vih mujer embarazada,2011-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,infecc. de transmision sexual,vih mujer embarazada,2011-02-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
EL TORNO,infecc. de transmision sexual,vih mujer embarazada,2011-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,infecc. de transmision sexual,vih mujer embarazada,2011-02-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
SACABA,infecc. de transmision sexual,vih mujer embarazada,2011-02-01,0,0,0,0,0,0,0,2,0,1,0,0,0,3,3
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,vih mujer embarazada,2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EL ALTO,infecc. de transmision sexual,vih mujer embarazada,2011-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,infecc. de transmision sexual,vih mujer embarazada,2011-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SACABA,infecc. de transmision sexual,vih mujer embarazada,2011-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,vih mujer embarazada,2011-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
COLPA BELGICA,infecc. de transmision sexual,vih mujer embarazada,2011-04-01,0,0,0,0,0,0,0,0,0,30,0,0,0,30,30
SANTA CRUZ DE LA SIERRA,infecc. de transmision sexual,vih mujer embarazada,2011-04-01,0,0,0,0,0,0,0,2,0,2,0,0,0,4,4
WARNES,infecc. de transmision sexual,vih mujer embarazada,2011-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,infecc. de transmision sexual,vih mujer embarazada,2011-05-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
LA PAZ,infecc. de transmision sexual,vih mujer embarazada,2011-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ORURO,infecc. de transmision sexual,vih mujer embarazada,2011-05-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
