,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACIO,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,0,1,6,1,0,0,1,0,0,0,3,4,0,0,0,3,5,1,15,10,25
ACHACACHI,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,2,3,5,25,13,3,3,0,1,1,2,5,6,2,1,1,2,8,12,48,47,95
ACHOCALLA,otras infecciones,enfermedad diarreica aguda,2020-01-01,4,1,6,0,29,12,0,9,0,5,0,0,0,5,0,2,0,2,1,3,40,39,79
AIQUILE,otras infecciones,enfermedad diarreica aguda,2020-01-01,2,15,15,15,33,36,6,15,5,4,2,4,6,7,3,4,4,7,10,27,86,134,220
ALALAY,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,1,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,2,6,5,11
ALCALA,otras infecciones,enfermedad diarreica aguda,2020-01-01,2,0,0,0,8,0,1,3,0,0,1,1,0,0,1,3,0,4,1,4,14,15,29
ALTO BENI,otras infecciones,enfermedad diarreica aguda,2020-01-01,4,1,3,5,17,12,3,4,3,3,0,0,4,5,0,1,1,1,2,5,37,37,74
ANCORAIMES,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,1,2,5,6,2,1,1,0,2,0,0,0,1,0,1,0,0,11,5,20,18,38
ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,0,0,9,9,4,0,0,1,0,0,1,1,3,0,0,0,11,8,28,19,47
ANTEQUERA,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,0,0,2,3,1,1,0,1,0,1,1,0,0,0,0,0,0,4,4,10,14
ANZALDO,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,0,1,7,3,1,2,0,1,0,0,3,2,0,2,0,3,1,7,12,21,33
APOLO,otras infecciones,enfermedad diarreica aguda,2020-01-01,3,5,12,17,39,33,4,5,0,2,0,1,2,4,2,1,2,0,5,1,69,69,138
ARAMPAMPA,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,0,0,4,5,0,0,1,0,0,0,0,0,0,0,0,1,3,6,8,12,20
ARANI,otras infecciones,enfermedad diarreica aguda,2020-01-01,1,1,8,3,18,6,2,2,0,3,0,0,0,1,0,4,1,2,4,8,34,30,64
ARBIETO,otras infecciones,enfermedad diarreica aguda,2020-01-01,3,2,15,7,41,34,5,3,4,2,2,2,0,10,1,1,3,6,9,9,83,76,159
ARQUE,otras infecciones,enfermedad diarreica aguda,2020-01-01,2,2,7,2,17,18,3,3,0,3,2,2,6,5,2,0,2,1,6,8,47,44,91
ASCENCION DE GUARAYOS,otras infecciones,enfermedad diarreica aguda,2020-01-01,13,7,25,16,80,47,7,10,3,2,1,1,3,10,3,4,3,4,13,3,151,104,255
ATOCHA,otras infecciones,enfermedad diarreica aguda,2020-01-01,2,4,5,1,23,25,5,11,4,5,2,6,9,11,14,7,7,5,1,3,72,78,150
AUCAPATA,otras infecciones,enfermedad diarreica aguda,2020-01-01,1,2,0,2,8,10,0,4,3,0,0,1,2,2,1,2,2,0,2,2,19,25,44
AYATA,otras infecciones,enfermedad diarreica aguda,2020-01-01,1,0,0,1,4,6,2,0,0,0,0,0,0,1,0,0,0,0,3,0,10,8,18
AYO AYO,otras infecciones,enfermedad diarreica aguda,2020-01-01,1,1,0,0,8,8,1,0,1,0,2,1,1,2,1,0,0,0,1,5,16,17,33
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,enfermedad diarreica aguda,2020-01-01,1,1,10,10,43,34,4,13,2,2,3,5,5,8,5,6,4,3,11,16,88,98,186
AZURDUY,otras infecciones,enfermedad diarreica aguda,2020-01-01,2,3,4,2,13,25,0,3,0,0,0,0,2,1,0,0,1,1,2,4,24,39,63
BATALLAS,otras infecciones,enfermedad diarreica aguda,2020-01-01,1,1,3,3,10,9,2,2,0,1,0,0,0,4,1,0,1,1,7,3,25,24,49
BAURES,otras infecciones,enfermedad diarreica aguda,2020-01-01,2,3,2,1,11,10,0,1,1,1,0,3,0,0,0,0,0,0,7,3,23,22,45
BELEN DE ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,1,0,0,1,4,0,0,0,0,0,0,0,4,0,0,1,0,2,3,4,12,16
BELEN DE URMIRI,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,0,2,1,3,1,1,1,0,0,0,2,1,0,1,1,3,2,1,8,12,20
BELLA FLOR,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,1,0,2,7,4,1,0,0,2,0,0,1,1,0,0,0,0,0,0,9,10,19
BERMEJO,otras infecciones,enfermedad diarreica aguda,2020-01-01,13,12,20,22,63,56,34,21,18,19,16,19,28,35,26,12,13,18,29,38,260,252,512
BETANZOS,otras infecciones,enfermedad diarreica aguda,2020-01-01,4,1,12,5,25,31,6,5,3,3,3,0,8,6,3,4,10,4,14,20,88,79,167
BOLIVAR,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,2,3,1,15,9,0,0,1,0,0,0,1,2,1,3,0,1,6,4,27,22,49
BOLPEBRA,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,0,0,6,1,1,2,0,1,0,0,1,2,0,1,1,0,3,3,12,10,22
BOYUIBE,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,1,1,0,8,14,2,2,2,3,2,1,5,5,2,4,0,3,5,9,27,42,69
BUENA VISTA,otras infecciones,enfermedad diarreica aguda,2020-01-01,2,2,7,8,35,28,6,4,1,2,4,2,3,6,1,0,1,3,3,8,63,63,126
CABEZAS,otras infecciones,enfermedad diarreica aguda,2020-01-01,15,14,20,20,59,48,13,14,2,5,9,11,16,12,13,18,4,17,18,4,169,163,332
CAIROMA,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,2,6,3,14,18,3,0,0,0,0,2,5,9,0,2,0,0,3,3,31,39,70
"CAIZA ""D""",otras infecciones,enfermedad diarreica aguda,2020-01-01,3,2,4,4,18,16,4,3,2,3,0,1,4,3,3,1,3,2,11,16,52,51,103
CAJUATA,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,2,12,2,18,19,1,6,0,2,3,1,5,3,2,0,1,2,6,7,48,44,92
CALACOTO,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,2,0,5,3,10,5,15
CALAMARCA,otras infecciones,enfermedad diarreica aguda,2020-01-01,1,1,2,1,14,14,5,1,2,4,1,0,2,2,0,0,2,1,5,4,34,28,62
CAMARGO,otras infecciones,enfermedad diarreica aguda,2020-01-01,6,4,8,5,22,23,5,8,3,3,1,2,6,12,2,4,2,7,7,21,62,89,151
CAMATAQUI (C. VILLA ABECIA),otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,1,1,10,8,2,0,0,0,1,0,2,5,1,0,2,1,2,9,21,24,45
CAMIRI,otras infecciones,enfermedad diarreica aguda,2020-01-01,6,7,23,26,86,83,11,19,11,5,5,11,12,24,12,8,9,23,24,36,199,242,441
CAPINOTA,otras infecciones,enfermedad diarreica aguda,2020-01-01,6,9,11,10,43,33,8,9,2,4,1,7,5,13,4,3,2,3,9,16,91,107,198
CAQUIAVIRI,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,3,2,10,7,0,0,1,0,1,1,2,3,1,1,4,3,3,7,25,24,49
CARACOLLO,otras infecciones,enfermedad diarreica aguda,2020-01-01,2,1,1,7,25,14,4,7,2,2,1,0,3,9,1,2,2,1,9,11,50,54,104
CARANAVI,otras infecciones,enfermedad diarreica aguda,2020-01-01,7,1,11,9,27,25,7,6,5,4,1,4,20,10,4,9,3,3,14,10,99,81,180
CARAPARI,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,3,5,2,27,13,8,9,4,0,3,1,5,12,3,6,6,3,18,18,79,67,146
CARIPUYO,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,1,0,6,4,0,1,2,1,0,1,1,1,0,1,0,1,5,4,15,14,29
CARMEN RIVERO TORREZ,otras infecciones,enfermedad diarreica aguda,2020-01-01,2,1,0,2,10,13,1,0,4,3,4,0,0,2,2,4,1,1,3,5,27,31,58
CATACORA,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,1,0,1,6,11,1,2,1,1,0,0,0,1,2,0,0,0,0,4,10,21,31
CHACARILLA,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,6,4,10
CHALLAPATA,otras infecciones,enfermedad diarreica aguda,2020-01-01,3,4,10,3,45,41,9,3,5,4,0,5,10,10,1,7,4,2,14,23,101,102,203
CHAQUI,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,0,0,11,3,2,2,0,1,1,1,2,3,1,0,1,2,6,8,24,20,44
CHARAGUA,otras infecciones,enfermedad diarreica aguda,2020-01-01,15,10,29,29,102,113,6,4,1,4,8,4,5,16,2,1,2,6,18,11,188,198,386
CHARAÑA,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,5
CHAYANTA,otras infecciones,enfermedad diarreica aguda,2020-01-01,3,1,5,4,27,23,7,6,2,3,2,4,6,10,4,1,7,4,8,4,71,60,131
CHIMORE,otras infecciones,enfermedad diarreica aguda,2020-01-01,10,5,19,22,62,57,19,14,11,3,3,5,11,16,6,6,4,7,6,8,151,143,294
CHIPAYA,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,1,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13
CHOQUE COTA,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,7
CHUA COCANI,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,7
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,enfermedad diarreica aguda,2020-01-01,1,3,5,5,16,14,6,5,1,1,2,2,4,10,1,2,2,1,8,6,46,49,95
CHUMA,otras infecciones,enfermedad diarreica aguda,2020-01-01,1,0,2,3,3,12,1,0,4,1,0,0,1,3,0,2,2,2,3,14,17,37,54
CHUQUIHUTA AYLLU JUCUMANI,otras infecciones,enfermedad diarreica aguda,2020-01-01,1,2,4,2,11,8,3,1,5,3,0,2,0,0,0,1,0,0,2,1,26,20,46
CKOCHAS,otras infecciones,enfermedad diarreica aguda,2020-01-01,5,0,8,2,10,10,1,1,5,1,0,1,2,1,2,2,4,1,3,7,40,26,66
CLIZA,otras infecciones,enfermedad diarreica aguda,2020-01-01,3,3,9,9,34,20,4,1,2,1,1,0,0,1,0,1,1,0,2,4,56,40,96
COBIJA,otras infecciones,enfermedad diarreica aguda,2020-01-01,7,7,22,14,92,54,45,18,7,5,5,3,19,30,10,14,9,12,15,8,231,165,396
COCAPATA,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,5,6,21,20,0,3,1,2,2,0,3,4,1,1,2,0,3,8,38,44,82
COCHABAMBA,otras infecciones,enfermedad diarreica aguda,2020-01-01,121,139,310,272,905,904,265,233,111,130,109,116,361,501,169,222,113,217,226,355,2690,3089,5779
COIPASA,otras infecciones,enfermedad diarreica aguda,2020-01-01,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3,2,5
