,group,variable,month,a. Menor de 6 meses,a. Menor de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACACIO,otras infecciones,ira sin neumonia,2020-01-01,4,1,3,3,18,11,3,6,3,4,1,5,4,11,5,3,5,3,24,39,70,86,156
ACHACACHI,otras infecciones,ira sin neumonia,2020-01-01,14,13,18,17,52,36,23,10,13,10,11,14,46,77,13,23,18,25,59,78,267,303,570
ACHOCALLA,otras infecciones,ira sin neumonia,2020-01-01,12,12,10,11,31,38,7,13,3,7,3,12,12,29,9,11,3,7,19,18,109,158,267
AIQUILE,otras infecciones,ira sin neumonia,2020-01-01,17,12,25,13,59,59,18,18,12,13,2,11,12,38,6,9,10,16,36,52,197,241,438
ALALAY,otras infecciones,ira sin neumonia,2020-01-01,0,0,2,2,6,4,0,2,1,4,3,5,4,6,3,1,7,1,8,11,34,36,70
ALCALA,otras infecciones,ira sin neumonia,2020-01-01,1,1,2,0,21,17,4,6,6,4,2,3,16,17,4,7,5,10,9,11,70,76,146
ALTO BENI,otras infecciones,ira sin neumonia,2020-01-01,4,2,10,9,23,30,13,9,16,13,10,5,26,32,7,10,8,10,23,13,140,133,273
ANCORAIMES,otras infecciones,ira sin neumonia,2020-01-01,0,2,3,4,11,12,3,7,3,4,2,9,8,12,4,9,9,3,32,16,75,78,153
ANDAMARCA,otras infecciones,ira sin neumonia,2020-01-01,2,1,2,0,15,14,13,5,3,4,1,3,17,15,2,5,6,13,16,23,77,83,160
ANTEQUERA,otras infecciones,ira sin neumonia,2020-01-01,0,1,2,1,13,11,3,3,0,3,1,4,10,9,0,6,2,2,5,5,36,45,81
ANZALDO,otras infecciones,ira sin neumonia,2020-01-01,2,3,5,10,15,15,8,3,5,7,3,3,11,18,7,11,3,11,32,36,91,117,208
APOLO,otras infecciones,ira sin neumonia,2020-01-01,8,18,21,12,47,40,25,29,17,14,9,10,27,45,16,23,5,7,43,28,218,226,444
ARAMPAMPA,otras infecciones,ira sin neumonia,2020-01-01,2,2,3,0,11,9,5,3,4,3,1,3,11,13,5,7,2,4,12,21,56,65,121
ARANI,otras infecciones,ira sin neumonia,2020-01-01,4,6,10,6,17,18,5,10,2,2,8,5,3,13,3,9,4,4,15,21,71,94,165
ARBIETO,otras infecciones,ira sin neumonia,2020-01-01,22,18,25,19,100,89,20,32,19,14,6,23,28,83,8,15,1,17,39,63,268,373,641
ARQUE,otras infecciones,ira sin neumonia,2020-01-01,8,8,14,20,42,40,14,6,7,12,2,11,24,46,12,9,3,6,24,32,150,190,340
ASCENCION DE GUARAYOS,otras infecciones,ira sin neumonia,2020-01-01,38,21,72,54,178,168,43,42,12,28,7,17,25,37,7,16,5,18,52,34,439,435,874
ATOCHA,otras infecciones,ira sin neumonia,2020-01-01,13,8,11,10,51,51,32,36,16,19,16,21,98,114,55,31,35,23,30,24,357,337,694
AUCAPATA,otras infecciones,ira sin neumonia,2020-01-01,5,1,5,7,8,12,3,3,1,4,3,12,18,31,8,9,8,9,14,19,73,107,180
AYATA,otras infecciones,ira sin neumonia,2020-01-01,0,0,2,4,6,8,6,2,4,6,2,2,7,11,6,6,4,6,18,15,55,60,115
AYO AYO,otras infecciones,ira sin neumonia,2020-01-01,4,8,5,9,19,14,8,14,9,7,8,8,25,30,4,11,12,14,41,49,135,164,299
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,ira sin neumonia,2020-01-01,10,16,16,18,85,79,31,36,23,18,14,21,60,91,34,31,25,24,97,103,395,437,832
AZURDUY,otras infecciones,ira sin neumonia,2020-01-01,11,11,9,10,67,58,9,26,6,14,7,17,25,60,5,17,4,9,28,25,171,247,418
BATALLAS,otras infecciones,ira sin neumonia,2020-01-01,8,9,2,5,17,17,11,7,2,4,2,1,14,27,4,8,9,5,28,23,97,106,203
BAURES,otras infecciones,ira sin neumonia,2020-01-01,5,5,2,7,42,49,19,5,12,15,9,14,7,20,6,11,8,14,18,33,128,173,301
BELEN DE ANDAMARCA,otras infecciones,ira sin neumonia,2020-01-01,2,0,3,1,3,4,2,0,0,1,0,6,2,11,4,2,1,0,18,28,35,53,88
BELEN DE URMIRI,otras infecciones,ira sin neumonia,2020-01-01,3,0,2,3,8,5,5,0,0,2,1,1,14,10,4,4,4,9,13,9,54,43,97
BELLA FLOR,otras infecciones,ira sin neumonia,2020-01-01,4,5,6,5,22,17,7,6,4,6,3,4,14,14,7,2,4,3,8,6,79,68,147
BERMEJO,otras infecciones,ira sin neumonia,2020-01-01,42,24,64,57,143,137,84,102,42,48,32,43,86,140,44,59,35,53,72,65,644,728,1372
BETANZOS,otras infecciones,ira sin neumonia,2020-01-01,26,20,16,29,100,97,19,26,19,24,20,41,66,99,33,51,33,38,118,127,450,552,1002
BOLIVAR,otras infecciones,ira sin neumonia,2020-01-01,6,8,8,1,15,20,3,3,3,3,1,1,6,19,2,4,3,6,18,18,65,83,148
BOLPEBRA,otras infecciones,ira sin neumonia,2020-01-01,1,0,2,1,8,5,2,3,3,2,2,2,2,6,1,1,4,1,11,9,36,30,66
BOYUIBE,otras infecciones,ira sin neumonia,2020-01-01,6,4,5,6,40,36,12,18,15,7,13,16,18,41,4,12,1,16,19,16,133,172,305
BUENA VISTA,otras infecciones,ira sin neumonia,2020-01-01,12,5,20,13,97,74,34,26,22,13,14,11,30,41,8,19,11,13,39,32,287,247,534
CABEZAS,otras infecciones,ira sin neumonia,2020-01-01,30,37,43,43,175,170,54,61,38,48,22,22,47,68,16,48,23,11,46,41,494,549,1043
CAIROMA,otras infecciones,ira sin neumonia,2020-01-01,10,16,8,9,26,31,10,13,5,7,10,14,23,41,9,22,14,14,60,41,175,208,383
"CAIZA ""D""",otras infecciones,ira sin neumonia,2020-01-01,12,6,6,9,40,43,15,8,6,6,11,26,40,62,8,20,10,15,48,74,196,269,465
CAJUATA,otras infecciones,ira sin neumonia,2020-01-01,7,12,16,8,35,29,13,21,9,9,7,13,27,31,6,9,3,10,24,18,147,160,307
CALACOTO,otras infecciones,ira sin neumonia,2020-01-01,2,2,2,0,11,10,5,8,7,4,3,7,6,12,6,9,2,6,38,36,82,94,176
CALAMARCA,otras infecciones,ira sin neumonia,2020-01-01,8,5,7,8,17,14,11,20,7,13,9,7,12,46,6,11,9,21,28,14,114,159,273
CAMARGO,otras infecciones,ira sin neumonia,2020-01-01,17,8,5,15,68,53,25,29,10,18,7,24,28,73,15,37,19,27,47,81,241,365,606
CAMATAQUI (C. VILLA ABECIA),otras infecciones,ira sin neumonia,2020-01-01,1,0,1,1,14,3,8,6,6,4,5,1,8,13,7,7,5,3,14,16,69,54,123
CAMIRI,otras infecciones,ira sin neumonia,2020-01-01,42,20,45,54,167,159,55,54,27,21,16,20,43,86,20,32,12,36,108,122,535,604,1139
CAPINOTA,otras infecciones,ira sin neumonia,2020-01-01,14,11,28,25,60,57,25,24,16,10,9,7,11,46,8,12,5,10,36,54,212,256,468
CAQUIAVIRI,otras infecciones,ira sin neumonia,2020-01-01,4,0,9,6,7,15,6,14,8,3,1,5,9,23,6,6,3,6,47,38,100,116,216
CARACOLLO,otras infecciones,ira sin neumonia,2020-01-01,15,8,8,11,53,44,10,16,12,12,15,18,28,67,15,24,11,18,66,62,233,280,513
CARANAVI,otras infecciones,ira sin neumonia,2020-01-01,21,16,28,19,97,74,69,44,27,32,22,29,90,139,42,32,34,33,99,77,529,495,1024
CARANGAS,otras infecciones,ira sin neumonia,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,4,5
CARAPARI,otras infecciones,ira sin neumonia,2020-01-01,10,6,13,10,63,50,53,36,24,30,20,21,55,94,34,40,30,29,59,60,361,376,737
CARIPUYO,otras infecciones,ira sin neumonia,2020-01-01,1,1,2,3,12,20,6,5,6,3,4,7,10,21,5,14,8,9,13,17,67,100,167
CARMEN RIVERO TORREZ,otras infecciones,ira sin neumonia,2020-01-01,3,5,12,18,22,27,23,25,22,15,19,21,10,12,11,7,10,15,16,11,148,156,304
CATACORA,otras infecciones,ira sin neumonia,2020-01-01,0,4,0,0,8,15,5,6,2,5,3,3,13,14,2,8,3,6,10,13,46,74,120
CHACARILLA,otras infecciones,ira sin neumonia,2020-01-01,0,1,1,0,6,5,4,2,1,3,2,8,2,6,4,1,0,3,8,9,28,38,66
CHALLAPATA,otras infecciones,ira sin neumonia,2020-01-01,21,10,11,15,62,67,29,36,25,13,9,18,35,87,15,28,15,20,93,103,315,397,712
CHAQUI,otras infecciones,ira sin neumonia,2020-01-01,4,4,5,4,24,26,8,10,7,5,9,6,24,34,2,11,4,4,32,41,119,145,264
CHARAGUA,otras infecciones,ira sin neumonia,2020-01-01,84,60,68,75,276,266,44,35,28,18,17,23,27,79,10,13,5,8,83,101,642,678,1320
CHARAÑA,otras infecciones,ira sin neumonia,2020-01-01,0,1,0,2,3,5,1,3,0,0,0,2,8,8,5,4,6,3,12,16,35,44,79
CHAYANTA,otras infecciones,ira sin neumonia,2020-01-01,15,13,10,7,62,42,16,20,11,11,6,19,49,72,39,15,28,12,38,53,274,264,538
CHIMORE,otras infecciones,ira sin neumonia,2020-01-01,31,17,35,51,150,118,78,57,42,46,16,37,62,147,31,38,33,26,73,49,551,586,1137
CHIPAYA,otras infecciones,ira sin neumonia,2020-01-01,1,1,1,0,3,7,1,2,1,0,0,1,1,4,3,2,0,0,1,2,12,19,31
CHOQUE COTA,otras infecciones,ira sin neumonia,2020-01-01,0,0,0,0,3,3,1,4,1,0,0,2,0,1,1,0,0,1,2,5,8,16,24
CHUA COCANI,otras infecciones,ira sin neumonia,2020-01-01,2,0,0,0,0,4,2,2,3,1,0,0,1,6,0,5,2,2,6,2,16,22,38
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,ira sin neumonia,2020-01-01,11,7,10,18,29,34,15,10,2,6,2,2,27,37,7,5,5,4,25,14,133,137,270
CHUMA,otras infecciones,ira sin neumonia,2020-01-01,6,5,7,1,11,9,5,6,8,4,3,7,11,13,10,11,8,6,33,36,102,98,200
CHUQUIHUTA AYLLU JUCUMANI,otras infecciones,ira sin neumonia,2020-01-01,6,3,6,8,28,22,9,14,15,20,13,11,24,44,13,13,9,3,21,21,144,159,303
CKOCHAS,otras infecciones,ira sin neumonia,2020-01-01,5,4,10,13,44,34,23,17,16,8,3,17,23,51,15,30,22,13,55,78,216,265,481
CLIZA,otras infecciones,ira sin neumonia,2020-01-01,16,9,14,9,45,37,17,11,11,7,6,7,16,24,4,12,1,5,15,19,145,140,285
COBIJA,otras infecciones,ira sin neumonia,2020-01-01,49,41,79,69,285,268,117,92,50,37,28,40,101,106,38,41,40,40,58,49,845,783,1628
COCAPATA,otras infecciones,ira sin neumonia,2020-01-01,13,14,19,22,104,126,26,21,15,12,9,16,36,83,16,22,11,23,66,62,315,401,716
COCHABAMBA,otras infecciones,ira sin neumonia,2020-01-01,450,346,677,555,2066,1861,919,953,519,474,304,401,1001,1520,442,673,340,637,846,1079,7564,8499,16063
COIPASA,otras infecciones,ira sin neumonia,2020-01-01,0,0,0,0,0,1,1,0,2,1,0,0,5,1,2,0,0,0,2,3,12,6,18
COLCAPIRHUA,otras infecciones,ira sin neumonia,2020-01-01,18,15,37,18,86,78,32,35,22,22,12,28,48,72,13,31,10,12,40,60,318,371,689
"COLCHA ""K""",otras infecciones,ira sin neumonia,2020-01-01,13,8,19,9,66,54,35,44,29,27,17,32,116,135,72,64,43,28,54,39,464,440,904
