,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
,,,,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,MASCULINO,FEMENINO,DENTRO,FUERA,TOTAL
municipality,,,,,,,,,,,,,,,,,,,,,,,,,,
ACHACACHI,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,3,4
AIQUILE,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ALCALA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ANCORAIMES,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ANTEQUERA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ARBIETO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ARQUE,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AYATA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
AZURDUY,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BETANZOS,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CAMARGO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CAMIRI,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,3
CARACOLLO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
CHALLAPATA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
CHAQUI,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,3,4
CHARAÑA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CKOCHAS,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,3
COBIJA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,4
COCHABAMBA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,2,1,0,3,2,1,0,1,5,8,1,1,0,1,0,0,10,16,26
COLCAPIRHUA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
COLQUECHACA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CONCEPCION,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
CORQUE,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COTAGAITA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,5,1,6
EL ALTO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,3,4,2,1,6,0,0,3,0,0,0,0,0,0,11,8,19
EL PUENTE(STC),inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ENTRE RIOS CBBA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUACARETA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HUANUNI,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,1,0,0,0,2,7,9
HUATAJATA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
INCAHUASI,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LA ASUNTA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA PAZ,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,1,2,3,4,7,2,8,4,10,15,0,2,0,0,1,1,30,30,60
LLALLAGUA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,4
MECAPACA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
MONTEAGUDO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
MONTERO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
OMEREQUE,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
ORURO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,1,1,8,2,5,3,6,12,4,12,2,3,2,3,0,1,28,37,65
PADCAYA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PALCA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PALOS BLANCOS,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2
PATACAMAYA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
PORCO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,3
POROMA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,3,2,5
PORTACHUELO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POTOSI,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,1,0,3,4,1,2,9,5,12,10,2,3,0,0,0,0,28,24,52
PRESTO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
PUERTO VILLARROEL,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
PUNA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
QUILLACOLLO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,5,2,7
RAVELO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,4
RURRENABAQUE,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SACABA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,3,3,6
SAMAIPATA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN BORJA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,4
SAN IGNACIO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3
SAN IGNACIO DE VELASCO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAN PEDRO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
SANTA ANA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,4,1,0,4,4,3,11,1,15,9,2,1,0,0,0,0,36,19,55
SANTIAGO DE HUARI,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTIVAÑES,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3
SENA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SIPE SIPE,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SORATA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,4
SUCRE,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,1,1,1,2,1,1,7,5,6,9,0,1,0,0,0,0,16,19,35
TARABUCO,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,3
TARATA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
TARIJA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,3,4,7
TARVITA,inmunoprevenibles,parotiditis,2019-01-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
