municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
APOLO,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
BELLA FLOR,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
BERMEJO,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
CAJUATA,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
CARANAVI,otras infecciones,leishmaniasis,2006-01-01,0,0.0,2,0.0,5,0.0,21,0.0,1,0.0,29,,
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,leishmaniasis,2006-01-01,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,2,,
COBIJA,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
COCHABAMBA,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,6,,0,0.0,6,,
FILADELFIA,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
GUANAY,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
GUAYARAMERIN,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,1,0.0,4,0.0,1,0.0,6,,
INQUISIVI,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
IRUPANA (VILLA DE LANZA),otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,2,0.0,2,0.0,4,,
LA ASUNTA,otras infecciones,leishmaniasis,2006-01-01,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,2,,
LA GUARDIA,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
LA PAZ,otras infecciones,leishmaniasis,2006-01-01,0,0.0,4,0.0,5,0.0,8,0.0,3,0.0,20,,
MOROCHATA,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
PALOS BLANCOS,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,2,0.0,14,0.0,0,0.0,16,,
PUERTO RICO,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
REYES,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
RIBERALTA,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
RURRENABAQUE,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,7,,0,0.0,7,,
SAN BORJA,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,4,,0,0.0,4,,
SAN BUENA VENTURA,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
SANTA ROSA,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
TRINIDAD,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,3,0.0,2,0.0,5,,
VILLA TUNARI,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,1,0.0,14,0.0,2,0.0,17,,
YAPACANI,otras infecciones,leishmaniasis,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
CAJUATA,otras infecciones,leishmaniasis,2006-02-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
CARANAVI,otras infecciones,leishmaniasis,2006-02-01,2,0.0,0,0.0,4,0.0,10,0.0,2,0.0,18,,
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,leishmaniasis,2006-02-01,1,0.0,1,0.0,3,0.0,12,0.0,0,0.0,17,,
COBIJA,otras infecciones,leishmaniasis,2006-02-01,0,0.0,0,0.0,1,0.0,8,0.0,0,0.0,9,,
COCHABAMBA,otras infecciones,leishmaniasis,2006-02-01,0,0.0,0,0.0,0,0.0,3,,0,0.0,3,,
FILADELFIA,otras infecciones,leishmaniasis,2006-02-01,1,0.0,0,0.0,4,0.0,5,0.0,0,0.0,10,,
GUANAY,otras infecciones,leishmaniasis,2006-02-01,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,3,,
GUAYARAMERIN,otras infecciones,leishmaniasis,2006-02-01,0,0.0,1,0.0,0,0.0,9,0.0,2,0.0,12,,
