municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
ACACIO,otras infecciones,neumonia,2006-01-01,1,0.0,3,0.0,0,0.0,1,0.0,0,0.0,5,,
ACHACACHI,otras infecciones,neumonia,2006-01-01,21,0.0,22,0.0,5,0.0,6,0.0,9,0.0,63,,
ACHOCALLA,otras infecciones,neumonia,2006-01-01,7,0.0,17,0.0,0,0.0,2,0.0,3,0.0,29,,
AIQUILE,otras infecciones,neumonia,2006-01-01,8,0.0,16,0.0,2,0.0,2,0.0,2,0.0,30,,
ALALAY,otras infecciones,neumonia,2006-01-01,1,0.0,1,0.0,0,0.0,1,0.0,2,0.0,5,,
ALCALA,otras infecciones,neumonia,2006-01-01,2,0.0,6,0.0,0,0.0,0,0.0,1,0.0,9,,
ANCORAIMES,otras infecciones,neumonia,2006-01-01,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,2,,
ANDAMARCA,otras infecciones,neumonia,2006-01-01,0,0.0,2,0.0,1,0.0,0,0.0,0,0.0,3,,
ANTEQUERA,otras infecciones,neumonia,2006-01-01,4,0.0,17,0.0,7,0.0,4,0.0,1,0.0,33,,
ANZALDO,otras infecciones,neumonia,2006-01-01,3,0.0,2,0.0,0,0.0,2,0.0,0,0.0,7,,
ARAMPAMPA,otras infecciones,neumonia,2006-01-01,3,0.0,1,0.0,0,0.0,0,0.0,0,0.0,4,,
ARANI,otras infecciones,neumonia,2006-01-01,1,0.0,6,0.0,0,0.0,0,0.0,1,0.0,8,,
ARQUE,otras infecciones,neumonia,2006-01-01,2,0.0,0,0.0,0,0.0,5,0.0,1,0.0,8,,
ASCENCION DE GUARAYOS,otras infecciones,neumonia,2006-01-01,14,0.0,13,0.0,2,0.0,1,0.0,0,0.0,30,,
ATOCHA,otras infecciones,neumonia,2006-01-01,0,0.0,0,0.0,0,0.0,2,,0,0.0,2,,
AUCAPATA,otras infecciones,neumonia,2006-01-01,3,0.0,3,0.0,2,0.0,2,0.0,0,0.0,10,,
AYATA,otras infecciones,neumonia,2006-01-01,0,0.0,0,0.0,2,0.0,3,0.0,5,0.0,10,,
AYO AYO,otras infecciones,neumonia,2006-01-01,2,0.0,7,0.0,1,0.0,0,0.0,0,0.0,10,,
AYOPAYA (V. DE INDEPENDENCIA),otras infecciones,neumonia,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
AZURDUY,otras infecciones,neumonia,2006-01-01,0,0.0,5,,0,0.0,0,0.0,0,0.0,5,,
BATALLAS,otras infecciones,neumonia,2006-01-01,8,0.0,4,0.0,0,0.0,0,0.0,0,0.0,12,,
BAURES,otras infecciones,neumonia,2006-01-01,0,0.0,4,0.0,0,0.0,0,0.0,1,0.0,5,,
BELEN DE ANDAMARCA,otras infecciones,neumonia,2006-01-01,2,0.0,2,0.0,0,0.0,2,0.0,3,0.0,9,,
BELEN DE URMIRI,otras infecciones,neumonia,2006-01-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
BELLA FLOR,otras infecciones,neumonia,2006-01-01,5,0.0,6,0.0,3,0.0,0,0.0,0,0.0,14,,
BERMEJO,otras infecciones,neumonia,2006-01-01,9,0.0,33,0.0,2,0.0,0,0.0,0,0.0,44,,
BETANZOS,otras infecciones,neumonia,2006-01-01,8,0.0,30,0.0,2,0.0,3,0.0,8,0.0,51,,
BOLIVAR,otras infecciones,neumonia,2006-01-01,8,0.0,17,0.0,0,0.0,4,0.0,1,0.0,30,,
BOLPEBRA,otras infecciones,neumonia,2006-01-01,4,0.0,2,0.0,0,0.0,1,0.0,1,0.0,8,,
BUENA VISTA,otras infecciones,neumonia,2006-01-01,3,0.0,2,0.0,0,0.0,0,0.0,0,0.0,5,,
CABEZAS,otras infecciones,neumonia,2006-01-01,21,0.0,26,0.0,1,0.0,1,0.0,0,0.0,49,,
CAIROMA,otras infecciones,neumonia,2006-01-01,6,0.0,10,0.0,1,0.0,1,0.0,0,0.0,18,,
"CAIZA ""D""",otras infecciones,neumonia,2006-01-01,1,0.0,2,0.0,0,0.0,0,0.0,0,0.0,3,,
CAJUATA,otras infecciones,neumonia,2006-01-01,7,0.0,8,0.0,1,0.0,4,0.0,1,0.0,21,,
CALACOTO,otras infecciones,neumonia,2006-01-01,0,0.0,7,,0,0.0,0,0.0,0,0.0,7,,
CALAMARCA,otras infecciones,neumonia,2006-01-01,6,0.0,17,0.0,0,0.0,0,0.0,0,0.0,23,,
CAMARGO,otras infecciones,neumonia,2006-01-01,4,0.0,22,0.0,1,0.0,6,0.0,7,0.0,40,,
CAMIRI,otras infecciones,neumonia,2006-01-01,6,0.0,10,0.0,2,0.0,10,0.0,6,0.0,34,,
CAPINOTA,otras infecciones,neumonia,2006-01-01,3,0.0,13,0.0,1,0.0,0,0.0,1,0.0,18,,
CAQUIAVIRI,otras infecciones,neumonia,2006-01-01,1,0.0,1,0.0,0,0.0,1,0.0,0,0.0,3,,
CARACOLLO,otras infecciones,neumonia,2006-01-01,6,0.0,12,0.0,1,0.0,1,0.0,0,0.0,20,,
CARANAVI,otras infecciones,neumonia,2006-01-01,27,0.0,31,0.0,4,0.0,7,0.0,3,0.0,72,,
CARAPARI,otras infecciones,neumonia,2006-01-01,7,0.0,5,0.0,0,0.0,2,0.0,2,0.0,16,,
CARIPUYO,otras infecciones,neumonia,2006-01-01,13,0.0,21,0.0,1,0.0,3,0.0,1,0.0,39,,
CARMEN RIVERO TORREZ,otras infecciones,neumonia,2006-01-01,7,0.0,11,0.0,1,0.0,2,0.0,0,0.0,21,,
CHALLAPATA,otras infecciones,neumonia,2006-01-01,22,0.0,15,0.0,5,0.0,13,0.0,1,0.0,56,,
CHAQUI,otras infecciones,neumonia,2006-01-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
CHARAGUA,otras infecciones,neumonia,2006-01-01,40,0.0,38,0.0,4,0.0,6,0.0,0,0.0,88,,
CHARAÑA,otras infecciones,neumonia,2006-01-01,2,0.0,4,0.0,0,0.0,3,0.0,0,0.0,9,,
CHAYANTA,otras infecciones,neumonia,2006-01-01,9,0.0,5,0.0,2,0.0,3,0.0,0,0.0,19,,
CHIMORE,otras infecciones,neumonia,2006-01-01,24,0.0,34,0.0,1,0.0,5,0.0,0,0.0,64,,
CHIPAYA,otras infecciones,neumonia,2006-01-01,6,0.0,1,0.0,0,0.0,0,0.0,0,0.0,7,,
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,neumonia,2006-01-01,1,0.0,10,0.0,3,0.0,0,0.0,3,0.0,17,,
CHUMA,otras infecciones,neumonia,2006-01-01,4,0.0,1,0.0,0,0.0,2,0.0,0,0.0,7,,
CLIZA,otras infecciones,neumonia,2006-01-01,1,0.0,4,0.0,0,0.0,0,0.0,1,0.0,6,,
COBIJA,otras infecciones,neumonia,2006-01-01,20,0.0,41,0.0,1,0.0,2,0.0,0,0.0,64,,
COCHABAMBA,otras infecciones,neumonia,2006-01-01,49,0.0,103,0.0,32,0.0,29,0.0,27,0.0,240,,
COLCAPIRHUA,otras infecciones,neumonia,2006-01-01,2,0.0,10,0.0,0,0.0,2,0.0,1,0.0,15,,
"COLCHA ""K""",otras infecciones,neumonia,2006-01-01,2,0.0,4,0.0,0,0.0,0,0.0,0,0.0,6,,
COLLANA,otras infecciones,neumonia,2006-01-01,2,,0,0.0,0,0.0,0,0.0,0,0.0,2,,
COLOMI,otras infecciones,neumonia,2006-01-01,7,0.0,9,0.0,0,0.0,0,0.0,0,0.0,16,,
COLPA BELGICA,otras infecciones,neumonia,2006-01-01,0,0.0,3,0.0,0,0.0,1,0.0,0,0.0,4,,
COLQUECHACA,otras infecciones,neumonia,2006-01-01,8,0.0,1,0.0,0,0.0,1,0.0,3,0.0,13,,
COLQUENCHA,otras infecciones,neumonia,2006-01-01,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,,
COLQUIRI,otras infecciones,neumonia,2006-01-01,8,0.0,15,0.0,0,0.0,1,0.0,1,0.0,25,,
COMANCHE,otras infecciones,neumonia,2006-01-01,1,0.0,0,0.0,2,0.0,0,0.0,0,0.0,3,,
COMARAPA,otras infecciones,neumonia,2006-01-01,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,2,,
COMBAYA,otras infecciones,neumonia,2006-01-01,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,,
CONCEPCION,otras infecciones,neumonia,2006-01-01,16,0.0,29,0.0,0,0.0,0,0.0,0,0.0,45,,
COPACABANA,otras infecciones,neumonia,2006-01-01,3,0.0,2,0.0,0,0.0,1,0.0,1,0.0,7,,
CORIPATA,otras infecciones,neumonia,2006-01-01,3,0.0,5,0.0,1,0.0,0,0.0,0,0.0,9,,
CORO CORO,otras infecciones,neumonia,2006-01-01,2,0.0,2,0.0,0,0.0,0,0.0,0,0.0,4,,
COROICO,otras infecciones,neumonia,2006-01-01,1,0.0,7,0.0,1,0.0,0,0.0,3,0.0,12,,
CORQUE,otras infecciones,neumonia,2006-01-01,1,0.0,2,0.0,0,0.0,1,0.0,3,0.0,7,,
COTAGAITA,otras infecciones,neumonia,2006-01-01,5,0.0,12,0.0,0,0.0,4,0.0,11,0.0,32,,
COTOCA,otras infecciones,neumonia,2006-01-01,44,0.0,49,0.0,0,0.0,0,0.0,1,0.0,94,,
CUATRO CAÑADAS,otras infecciones,neumonia,2006-01-01,14,0.0,13,0.0,2,0.0,1,0.0,0,0.0,30,,
CUEVO,otras infecciones,neumonia,2006-01-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
CULPINA,otras infecciones,neumonia,2006-01-01,2,0.0,2,0.0,1,0.0,2,0.0,0,0.0,7,,
CURAHUARA DE CARANGAS,otras infecciones,neumonia,2006-01-01,0,0.0,8,0.0,0,0.0,3,0.0,0,0.0,11,,
DESAGUADERO,otras infecciones,neumonia,2006-01-01,3,0.0,2,0.0,0,0.0,0,0.0,1,0.0,6,,
EL ALTO,otras infecciones,neumonia,2006-01-01,289,0.0,391,0.0,46,0.0,21,0.0,6,0.0,753,,
EL CHORO,otras infecciones,neumonia,2006-01-01,1,0.0,3,0.0,2,0.0,0,0.0,3,0.0,9,,
EL PUENTE(STC),otras infecciones,neumonia,2006-01-01,9,0.0,5,0.0,1,0.0,1,0.0,0,0.0,16,,
EL PUENTE(TJA),otras infecciones,neumonia,2006-01-01,3,0.0,2,0.0,0,0.0,0,0.0,0,0.0,5,,
EL TORNO,otras infecciones,neumonia,2006-01-01,2,0.0,8,0.0,0,0.0,0,0.0,0,0.0,10,,
ENTRE RIOS,otras infecciones,neumonia,2006-01-01,5,0.0,4,0.0,1,0.0,3,0.0,1,0.0,14,,
ENTRE RIOS,otras infecciones,neumonia,2006-01-01,24,0.0,49,0.0,4,0.0,4,0.0,0,0.0,81,,
ESCARA,otras infecciones,neumonia,2006-01-01,1,0.0,2,0.0,0,0.0,0,0.0,0,0.0,3,,
EUCALIPTUS,otras infecciones,neumonia,2006-01-01,0,0.0,10,0.0,2,0.0,3,0.0,2,0.0,17,,
