municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
ALALAY,sospecha diagnostica,enfermedad por hanta virus,2014-01-01,0,0,0,0,0,0,0
COCHABAMBA,sospecha diagnostica,enfermedad por hanta virus,2014-01-01,0,0,0,0,3,0,3
MIZQUE,sospecha diagnostica,enfermedad por hanta virus,2014-01-01,0,0,0,0,0,0,0
TARIJA,sospecha diagnostica,enfermedad por hanta virus,2014-01-01,0,0,0,0,2,0,2
TRINIDAD,sospecha diagnostica,enfermedad por hanta virus,2014-01-01,0,0,0,0,2,0,2
VILLA TUNARI,sospecha diagnostica,enfermedad por hanta virus,2014-01-01,0,0,0,0,0,0,0
ALALAY,sospecha diagnostica,enfermedad por hanta virus,2014-02-01,0,0,0,0,0,0,0
COCHABAMBA,sospecha diagnostica,enfermedad por hanta virus,2014-02-01,0,0,0,0,9,0,9
MIZQUE,sospecha diagnostica,enfermedad por hanta virus,2014-02-01,0,0,0,0,0,0,0
SAN IGNACIO,sospecha diagnostica,enfermedad por hanta virus,2014-02-01,2,0,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2014-02-01,0,0,0,0,1,0,1
TRINIDAD,sospecha diagnostica,enfermedad por hanta virus,2014-02-01,0,0,0,1,1,0,2
VILA VILA,sospecha diagnostica,enfermedad por hanta virus,2014-02-01,0,0,0,0,0,0,0
ALALAY,sospecha diagnostica,enfermedad por hanta virus,2014-03-01,0,0,0,0,0,0,0
MIZQUE,sospecha diagnostica,enfermedad por hanta virus,2014-03-01,0,0,0,0,0,0,0
TARIJA,sospecha diagnostica,enfermedad por hanta virus,2014-03-01,0,0,0,0,1,0,1
VILA VILA,sospecha diagnostica,enfermedad por hanta virus,2014-03-01,0,0,0,0,0,0,0
COCHABAMBA,sospecha diagnostica,enfermedad por hanta virus,2014-04-01,0,0,0,2,1,0,3
MIZQUE,sospecha diagnostica,enfermedad por hanta virus,2014-04-01,0,0,0,0,0,0,0
SHINAOTA,sospecha diagnostica,enfermedad por hanta virus,2014-04-01,0,0,0,1,0,0,1
TARIJA,sospecha diagnostica,enfermedad por hanta virus,2014-04-01,0,0,0,1,1,0,2
TRINIDAD,sospecha diagnostica,enfermedad por hanta virus,2014-04-01,0,0,0,0,1,0,1
VILA VILA,sospecha diagnostica,enfermedad por hanta virus,2014-04-01,0,0,0,0,0,0,0
VILLA MONTES,sospecha diagnostica,enfermedad por hanta virus,2014-04-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,enfermedad por hanta virus,2014-04-01,0,0,0,1,0,0,1
MIZQUE,sospecha diagnostica,enfermedad por hanta virus,2014-05-01,0,0,0,0,0,0,0
PAILON,sospecha diagnostica,enfermedad por hanta virus,2014-05-01,0,0,5,9,0,0,14
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2014-05-01,0,0,0,0,1,0,1
TIRAQUE (CBBA),sospecha diagnostica,enfermedad por hanta virus,2014-05-01,0,0,0,0,0,0,0
TRINIDAD,sospecha diagnostica,enfermedad por hanta virus,2014-05-01,0,0,0,0,0,1,1
VILLA MONTES,sospecha diagnostica,enfermedad por hanta virus,2014-05-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,enfermedad por hanta virus,2014-05-01,0,0,0,0,0,0,0
COCHABAMBA,sospecha diagnostica,enfermedad por hanta virus,2014-06-01,0,0,0,0,1,0,1
MIZQUE,sospecha diagnostica,enfermedad por hanta virus,2014-06-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,enfermedad por hanta virus,2014-06-01,0,0,0,0,1,0,1
