municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
ALALAY,sospecha diagnostica,fiebre amarilla,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIZQUE,sospecha diagnostica,fiebre amarilla,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2014-01-01,0.0,0.0,0.0,0.0,3.0,0.0,3.0
SUCRE,sospecha diagnostica,fiebre amarilla,2014-01-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
VILLA TUNARI,sospecha diagnostica,fiebre amarilla,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALALAY,sospecha diagnostica,fiebre amarilla,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCHABAMBA,sospecha diagnostica,fiebre amarilla,2014-02-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
EL ALTO,sospecha diagnostica,fiebre amarilla,2014-02-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MIZQUE,sospecha diagnostica,fiebre amarilla,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRINIDAD,sospecha diagnostica,fiebre amarilla,2014-02-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
VILA VILA,sospecha diagnostica,fiebre amarilla,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALALAY,sospecha diagnostica,fiebre amarilla,2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCHABAMBA,sospecha diagnostica,fiebre amarilla,2014-03-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MIZQUE,sospecha diagnostica,fiebre amarilla,2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRINIDAD,sospecha diagnostica,fiebre amarilla,2014-03-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
VILA VILA,sospecha diagnostica,fiebre amarilla,2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIZQUE,sospecha diagnostica,fiebre amarilla,2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2014-04-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
VILA VILA,sospecha diagnostica,fiebre amarilla,2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIZQUE,sospecha diagnostica,fiebre amarilla,2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,fiebre amarilla,2014-05-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
TIRAQUE (CBBA),sospecha diagnostica,fiebre amarilla,2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
