municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
ALALAY,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2014-01-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
BAURES,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,2.0,2.0,0.0,4.0
BERMEJO,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,3.0,13.0,0.0,16.0
BOYUIBE,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,1.0,3.0,0.0,4.0
BUENA VISTA,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
CABEZAS,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CAMIRI,sospecha diagnostica,dengue clasico,2014-01-01,0.0,1.0,0.0,3.0,5.0,0.0,9.0
CARANAVI,sospecha diagnostica,dengue clasico,2014-01-01,0.0,1.0,0.0,1.0,3.0,0.0,5.0
CARAPARI,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2014-01-01,1.0,0.0,3.0,2.0,4.0,1.0,11.0
CHARAGUA,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
CHIMORE,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,9.0,6.0,0.0,15.0
COBIJA,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
COCHABAMBA,sospecha diagnostica,dengue clasico,2014-01-01,1.0,0.0,2.0,9.0,29.0,3.0,44.0
COLOMI,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
COLPA BELGICA,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,1.0,2.0,0.0,3.0
CONCEPCION,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,1.0,1.0,0.0,2.0
COTOCA,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2014-01-01,0.0,1.0,1.0,4.0,14.0,0.0,20.0
EL TORNO,sospecha diagnostica,dengue clasico,2014-01-01,2.0,2.0,12.0,43.0,103.0,11.0,173.0
GUANAY,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,3.0,2.0,0.0,5.0
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2014-01-01,3.0,7.0,4.0,22.0,53.0,12.0,101.0
IXIAMAS,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
LA ASUNTA,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
LA GUARDIA,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,18.0,29.0,1.0,48.0
LAGUNILLAS,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
MACHARETI,sospecha diagnostica,dengue clasico,2014-01-01,0.0,1.0,0.0,3.0,5.0,2.0,11.0
MAGDALENA,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,1.0,7.0,2.0,10.0
MAIRANA,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
MAPIRI,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,1.0,8.0,25.0,0.0,34.0
MIZQUE,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONTEAGUDO,sospecha diagnostica,dengue clasico,2014-01-01,3.0,3.0,4.0,7.0,7.0,7.0,31.0
MONTERO,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,1.0,0.0,1.0,0.0,2.0
PAILON,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,2.0,13.0,24.0,1.0,40.0
PORONGO,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,1.0,2.0,0.0,3.0
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PUERTO RICO,sospecha diagnostica,dengue clasico,2014-01-01,0.0,1.0,0.0,0.0,2.0,0.0,3.0
PUERTO SILES,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,1.0,1.0,0.0,0.0,2.0
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2014-01-01,1.0,0.0,2.0,4.0,9.0,1.0,17.0
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2014-01-01,1.0,1.0,0.0,6.0,7.0,3.0,18.0
REYES,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
RIBERALTA,sospecha diagnostica,dengue clasico,2014-01-01,10.0,17.0,7.0,38.0,77.0,9.0,158.0
ROBORE,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,1.0,5.0,12.0,5.0,23.0
SACABA,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,1.0,2.0,3.0
SAN ANDRES,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,4.0,3.0,2.0,3.0,12.0
SAN CARLOS,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,1.0,1.0,3.0,0.0,5.0
SAN IGNACIO,sospecha diagnostica,dengue clasico,2014-01-01,0.0,2.0,2.0,2.0,11.0,1.0,18.0
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,1.0,2.0,4.0,1.0,8.0
SAN JAVIER(BNI),sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,1.0,1.0,0.0,2.0
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2014-01-01,0.0,1.0,1.0,3.0,6.0,0.0,11.0
SAN JOAQUIN,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,2.0,6.0,3.0,11.0
SAN MATIAS,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,0.0,2.0,1.0,3.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2014-01-01,15.0,44.0,77.0,240.0,484.0,50.0,910.0
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2014-01-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SHINAOTA,sospecha diagnostica,dengue clasico,2014-01-01,0.0,1.0,3.0,11.0,64.0,4.0,83.0
SUCRE,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,2.0,1.0,5.0,0.0,8.0
TARIJA,sospecha diagnostica,dengue clasico,2014-01-01,0.0,0.0,0.0,2.0,5.0,1.0,8.0
TIPUANI,sospecha diagnostica,dengue clasico,2014-01-01,5.0,11.0,7.0,17.0,31.0,5.0,76.0
